TotalAmount;BikePurchase;CustomerID;Country;CountryRegionCode;Group;PersonID;PersonType;DateFirstPurchase;yearpurchase;monthpurchase;daypurchase;BirthDate;Age;MaritalStatus;YearlyIncome;Gender;TotalChildren;Education;Occupation;HomeOwnerFlag;NumberCarsOwned
2071,4196;1;27063;Northwest;US;North America;3596;IN;2003-02-15 00:00:00.000;2003;2;15;1973-04-20 00:00:00.000;48;M;25001-50000;F;0;Graduate Degree;Skilled Manual;1;0
2071,4196;1;27064;Northwest;US;North America;11614;IN;2003-02-01 00:00:00.000;2003;2;1;1973-06-20 00:00:00.000;48;M;25001-50000;F;0;Graduate Degree;Skilled Manual;1;0
2049,0982;1;27067;Southwest;US;North America;11106;IN;2003-02-21 00:00:00.000;2003;2;21;1973-04-11 00:00:00.000;48;S;50001-75000;F;1;Graduate Degree;Skilled Manual;0;0
2049,0982;1;27068;Southwest;US;North America;7997;IN;2003-02-17 00:00:00.000;2003;2;17;1973-02-06 00:00:00.000;48;S;50001-75000;F;1;Graduate Degree;Skilled Manual;1;0
2049,0982;1;27069;Southwest;US;North America;10071;IN;2003-02-19 00:00:00.000;2003;2;19;1973-04-16 00:00:00.000;48;M;50001-75000;F;1;Graduate Degree;Skilled Manual;0;0
782,99;1;27071;Canada;CA;North America;18385;IN;2002-09-08 00:00:00.000;2002;9;8;1971-01-09 00:00:00.000;50;S;25001-50000;M;4;High School;Skilled Manual;1;3
4433,1682;1;27073;Northwest;US;North America;2866;IN;2003-02-05 00:00:00.000;2003;2;5;1971-11-17 00:00:00.000;50;M;50001-75000;F;1;Graduate Degree;Skilled Manual;1;0
4433,1682;1;27074;Northwest;US;North America;10721;IN;2003-02-07 00:00:00.000;2003;2;7;1971-03-22 00:00:00.000;50;M;50001-75000;F;1;Graduate Degree;Skilled Manual;1;0
1371,95;1;27075;Canada;CA;North America;5364;IN;2002-09-23 00:00:00.000;2002;9;23;1971-10-14 00:00:00.000;50;M;50001-75000;M;1;Graduate Degree;Skilled Manual;0;0
2071,4196;1;27076;Southwest;US;North America;12974;IN;2003-02-19 00:00:00.000;2003;2;19;1971-09-22 00:00:00.000;50;M;50001-75000;M;1;Graduate Degree;Skilled Manual;1;0
2071,4196;1;27077;Southwest;US;North America;6140;IN;2003-02-12 00:00:00.000;2003;2;12;1972-09-03 00:00:00.000;49;S;50001-75000;M;1;Graduate Degree;Skilled Manual;0;0
2071,4196;1;27078;Southwest;US;North America;10131;IN;2003-02-05 00:00:00.000;2003;2;5;1970-10-18 00:00:00.000;51;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;0
2071,4196;1;27079;Southwest;US;North America;11286;IN;2003-03-12 00:00:00.000;2003;3;12;1970-09-17 00:00:00.000;51;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;0
2071,4196;1;27080;Southwest;US;North America;16147;IN;2003-03-13 00:00:00.000;2003;3;13;1970-06-03 00:00:00.000;51;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;0
2049,0982;1;27081;Southwest;US;North America;5381;IN;2003-03-14 00:00:00.000;2003;3;14;1970-02-24 00:00:00.000;51;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;0
782,99;1;27082;Canada;CA;North America;18451;IN;2002-10-24 00:00:00.000;2002;10;24;1970-03-08 00:00:00.000;51;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;0
2049,0982;1;27083;Northwest;US;North America;5796;IN;2003-03-12 00:00:00.000;2003;3;12;1970-02-02 00:00:00.000;51;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;0
782,99;1;27084;Canada;CA;North America;13130;IN;2002-10-01 00:00:00.000;2002;10;1;1970-03-03 00:00:00.000;51;M;25001-50000;M;1;Bachelors ;Skilled Manual;0;0
782,99;1;27085;Canada;CA;North America;18040;IN;2002-11-27 00:00:00.000;2002;11;27;1970-10-02 00:00:00.000;51;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;1
2049,0982;1;27086;Northwest;US;North America;3712;IN;2003-03-20 00:00:00.000;2003;3;20;1970-01-04 00:00:00.000;51;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;1
2071,4196;1;27087;Southwest;US;North America;18093;IN;2003-03-02 00:00:00.000;2003;3;2;1970-04-15 00:00:00.000;51;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;1
2071,4196;1;27088;Northwest;US;North America;12873;IN;2003-03-08 00:00:00.000;2003;3;8;1970-05-22 00:00:00.000;51;S;50001-75000;M;1;Graduate Degree;Professional;1;0
2049,0982;1;27089;Northwest;US;North America;18482;IN;2003-03-31 00:00:00.000;2003;3;31;1969-08-18 00:00:00.000;52;S;50001-75000;F;2;Bachelors ;Skilled Manual;0;0
2049,0982;1;27090;Southwest;US;North America;11908;IN;2003-03-28 00:00:00.000;2003;3;28;1969-06-16 00:00:00.000;52;M;50001-75000;F;1;Graduate Degree;Professional;1;0
2071,4196;1;27091;Northwest;US;North America;4090;IN;2003-03-26 00:00:00.000;2003;3;26;1971-10-20 00:00:00.000;50;M;50001-75000;M;1;Graduate Degree;Professional;0;0
4519,4596;1;27092;Southwest;US;North America;7058;IN;2003-03-05 00:00:00.000;2003;3;5;1971-03-11 00:00:00.000;50;S;50001-75000;F;2;Graduate Degree;Professional;0;0
4509,4796;1;27093;Southwest;US;North America;10726;IN;2003-03-29 00:00:00.000;2003;3;29;1971-11-15 00:00:00.000;50;S;50001-75000;F;3;Graduate Degree;Professional;1;0
2071,4196;1;27094;Southwest;US;North America;14178;IN;2003-03-25 00:00:00.000;2003;3;25;1969-04-13 00:00:00.000;52;S;50001-75000;M;1;Graduate Degree;Professional;1;0
2049,0982;1;27095;Southwest;US;North America;13156;IN;2003-03-18 00:00:00.000;2003;3;18;1969-04-11 00:00:00.000;52;M;50001-75000;M;1;Graduate Degree;Professional;1;0
4490,4796;1;27096;Northwest;US;North America;14073;IN;2003-03-31 00:00:00.000;2003;3;31;1968-11-19 00:00:00.000;53;M;50001-75000;M;2;Bachelors ;Skilled Manual;1;0
4464,4796;1;27097;Northwest;US;North America;20637;IN;2003-03-10 00:00:00.000;2003;3;10;1968-03-22 00:00:00.000;53;M;50001-75000;F;2;Bachelors ;Skilled Manual;1;0
782,99;1;27099;Canada;CA;North America;18283;IN;2002-11-27 00:00:00.000;2002;11;27;1970-10-03 00:00:00.000;51;M;50001-75000;M;1;Graduate Degree;Professional;1;0
782,99;1;27101;Canada;CA;North America;15040;IN;2002-11-27 00:00:00.000;2002;11;27;1970-03-05 00:00:00.000;51;S;50001-75000;M;1;Graduate Degree;Professional;1;0
782,99;1;27102;Canada;CA;North America;10807;IN;2002-11-28 00:00:00.000;2002;11;28;1970-07-12 00:00:00.000;51;S;50001-75000;F;1;Graduate Degree;Professional;0;0
4468,1582;1;27103;Northwest;US;North America;20275;IN;2003-03-26 00:00:00.000;2003;3;26;1970-03-02 00:00:00.000;51;S;50001-75000;F;3;Graduate Degree;Professional;1;0
4468,1582;1;27104;Southwest;US;North America;18167;IN;2003-03-09 00:00:00.000;2003;3;9;1970-10-03 00:00:00.000;51;M;50001-75000;M;4;Graduate Degree;Professional;1;0
4447,1482;1;27105;Southwest;US;North America;15922;IN;2003-03-07 00:00:00.000;2003;3;7;1970-06-13 00:00:00.000;51;S;50001-75000;M;4;Graduate Degree;Professional;1;0
4455,4896;1;27106;Southwest;US;North America;10904;IN;2003-03-19 00:00:00.000;2003;3;19;1970-01-25 00:00:00.000;51;S;50001-75000;F;4;Graduate Degree;Professional;0;0
4455,4896;1;27107;Southwest;US;North America;9458;IN;2003-03-03 00:00:00.000;2003;3;3;1970-08-22 00:00:00.000;51;M;50001-75000;F;4;Graduate Degree;Professional;0;0
2071,4196;1;27108;Southwest;US;North America;11363;IN;2003-03-15 00:00:00.000;2003;3;15;1967-11-17 00:00:00.000;54;S;25001-50000;F;2;Bachelors ;Skilled Manual;0;1
4464,4796;1;27114;Southwest;US;North America;18305;IN;2003-04-24 00:00:00.000;2003;4;24;1966-11-11 00:00:00.000;55;M;50001-75000;M;4;Graduate Degree;Professional;1;0
4464,4796;1;27116;Northwest;US;North America;7677;IN;2003-04-11 00:00:00.000;2003;4;11;1966-01-25 00:00:00.000;55;S;50001-75000;F;5;Graduate Degree;Professional;1;0
4490,4796;1;27117;Northwest;US;North America;8018;IN;2003-04-18 00:00:00.000;2003;4;18;1966-06-13 00:00:00.000;55;M;50001-75000;M;5;Graduate Degree;Professional;1;0
777,34;1;27118;France;FR;Europe;16178;IN;2004-01-04 00:00:00.000;2004;1;4;1970-07-06 00:00:00.000;51;M;25001-50000;F;0;Bachelors ;Clerical;1;0
1228,83;1;27119;Germany;DE;Europe;3415;IN;2004-03-08 00:00:00.000;2004;3;8;1970-09-27 00:00:00.000;51;M;25001-50000;F;0;Bachelors ;Clerical;1;0
1264,84;1;27120;Germany;DE;Europe;7163;IN;2004-03-05 00:00:00.000;2004;3;5;1970-02-27 00:00:00.000;51;M;25001-50000;M;0;Bachelors ;Clerical;1;0
539,99;1;27121;United Kingdom;GB;Europe;15230;IN;2004-01-15 00:00:00.000;2004;1;15;1969-02-05 00:00:00.000;52;S;0-25000;F;0;Partial College;Manual;0;1
786,33;1;27122;France;FR;Europe;6481;IN;2004-02-13 00:00:00.000;2004;2;13;1969-07-04 00:00:00.000;52;S;0-25000;M;0;Partial College;Manual;0;1
777,34;1;27123;France;FR;Europe;12963;IN;2004-02-26 00:00:00.000;2004;2;26;1969-11-11 00:00:00.000;52;S;25001-50000;F;0;Bachelors ;Clerical;1;0
811,32;1;27124;France;FR;Europe;19455;IN;2004-03-25 00:00:00.000;2004;3;25;1969-04-05 00:00:00.000;52;M;25001-50000;M;0;Bachelors ;Clerical;0;0
607,96;1;27125;United Kingdom;GB;Europe;14916;IN;2004-02-18 00:00:00.000;2004;2;18;1969-05-21 00:00:00.000;52;M;25001-50000;M;0;Bachelors ;Clerical;1;0
1155,48;1;27126;France;FR;Europe;20246;IN;2003-08-30 00:00:00.000;2003;8;30;1969-10-11 00:00:00.000;52;S;25001-50000;M;0;Graduate Degree;Clerical;0;0
1120,49;1;27127;Germany;DE;Europe;16485;IN;2003-11-30 00:00:00.000;2003;11;30;1969-03-02 00:00:00.000;52;S;25001-50000;F;0;Graduate Degree;Clerical;1;0
1155,48;1;27128;France;FR;Europe;2650;IN;2003-08-26 00:00:00.000;2003;8;26;1969-08-09 00:00:00.000;52;S;25001-50000;F;0;Graduate Degree;Clerical;0;0
1134,47;1;27129;Germany;DE;Europe;4538;IN;2003-11-05 00:00:00.000;2003;11;5;1969-10-26 00:00:00.000;52;S;50001-75000;F;0;Graduate Degree;Skilled Manual;0;0
539,99;1;27130;United Kingdom;GB;Europe;15574;IN;2004-04-28 00:00:00.000;2004;4;28;1969-07-02 00:00:00.000;52;S;50001-75000;M;0;Graduate Degree;Skilled Manual;1;0
603,49;1;27131;United Kingdom;GB;Europe;8131;IN;2004-04-23 00:00:00.000;2004;4;23;1969-08-16 00:00:00.000;52;S;50001-75000;M;0;Graduate Degree;Skilled Manual;0;0
571,72;1;27132;United Kingdom;GB;Europe;5057;IN;2004-02-25 00:00:00.000;2004;2;25;1952-10-11 00:00:00.000;69;S;0-25000;M;3;Partial College;Manual;0;2
777,34;1;27133;France;FR;Europe;20159;IN;2004-03-18 00:00:00.000;2004;3;18;1952-07-18 00:00:00.000;69;M;0-25000;M;2;Partial College;Manual;0;1
777,34;1;27134;France;FR;Europe;5669;IN;2004-03-03 00:00:00.000;2004;3;3;1952-04-02 00:00:00.000;69;S;0-25000;M;2;Partial College;Manual;0;1
1223,84;1;27136;Germany;DE;Europe;2535;IN;2004-03-28 00:00:00.000;2004;3;28;1968-11-22 00:00:00.000;53;M;0-25000;F;2;High School;Manual;1;1
617,47;1;27137;United Kingdom;GB;Europe;7332;IN;2004-02-17 00:00:00.000;2004;2;17;1968-03-17 00:00:00.000;53;S;0-25000;F;3;High School;Manual;0;0
777,34;1;27138;France;FR;Europe;18983;IN;2004-03-24 00:00:00.000;2004;3;24;1968-01-11 00:00:00.000;53;M;0-25000;F;1;Partial College;Manual;1;0
1282,82;1;27139;Germany;DE;Europe;13528;IN;2004-04-28 00:00:00.000;2004;4;28;1968-01-24 00:00:00.000;53;S;0-25000;M;1;Partial College;Manual;0;0
575,71;1;27140;United Kingdom;GB;Europe;13267;IN;2004-02-18 00:00:00.000;2004;2;18;1968-07-25 00:00:00.000;53;S;0-25000;M;1;Partial College;Manual;1;0
574,98;1;27141;United Kingdom;GB;Europe;8491;IN;2004-02-13 00:00:00.000;2004;2;13;1968-12-05 00:00:00.000;53;M;25001-50000;F;1;Bachelors ;Clerical;1;0
791,32;1;27142;France;FR;Europe;19836;IN;2004-03-27 00:00:00.000;2004;3;27;1968-01-04 00:00:00.000;53;S;25001-50000;F;1;Bachelors ;Clerical;1;0
1169,46;1;27143;France;FR;Europe;4833;IN;2003-09-17 00:00:00.000;2003;9;17;1968-08-01 00:00:00.000;53;S;25001-50000;M;0;Graduate Degree;Clerical;1;0
1228,83;1;27154;Germany;DE;Europe;19578;IN;2004-04-22 00:00:00.000;2004;4;22;1974-12-20 00:00:00.000;47;S;25001-50000;F;0;Partial College;Clerical;0;1
791,32;1;27159;France;FR;Europe;19002;IN;2004-03-02 00:00:00.000;2004;3;2;1980-03-21 00:00:00.000;41;S;0-25000;F;0;Partial High School;Manual;0;2
1236,78;1;27161;Germany;DE;Europe;7769;IN;2004-05-31 00:00:00.000;2004;5;31;1978-08-07 00:00:00.000;43;S;25001-50000;M;0;High School;Manual;0;1
539,99;1;27162;United Kingdom;GB;Europe;20160;IN;2004-05-14 00:00:00.000;2004;5;14;1974-09-26 00:00:00.000;47;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;0
827,33;1;27166;France;FR;Europe;4737;IN;2004-04-19 00:00:00.000;2004;4;19;1973-07-10 00:00:00.000;48;S;25001-50000;F;0;High School;Manual;0;1
1203,46;1;27167;France;FR;Europe;14036;IN;2003-11-14 00:00:00.000;2003;11;14;1973-03-27 00:00:00.000;48;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;0
1214,85;1;27169;Germany;DE;Europe;13080;IN;2004-06-05 00:00:00.000;2004;6;5;1972-01-09 00:00:00.000;49;S;25001-50000;M;0;High School;Manual;1;1
756,33;1;27170;France;FR;Europe;19426;IN;2004-04-13 00:00:00.000;2004;4;13;1972-10-14 00:00:00.000;49;M;25001-50000;M;0;High School;Manual;0;1
588,96;1;27171;United Kingdom;GB;Europe;9596;IN;2004-02-12 00:00:00.000;2004;2;12;1972-10-17 00:00:00.000;49;S;25001-50000;F;0;High School;Manual;0;1
565,47;1;27175;United Kingdom;GB;Europe;11742;IN;2004-05-19 00:00:00.000;2004;5;19;1972-06-10 00:00:00.000;49;S;25001-50000;M;2;Partial College;Clerical;1;0
548,98;1;27179;United Kingdom;GB;Europe;14683;IN;2004-02-23 00:00:00.000;2004;2;23;1971-03-23 00:00:00.000;50;S;25001-50000;M;0;High School;Manual;0;1
1268,84;1;27180;Germany;DE;Europe;11038;IN;2004-06-01 00:00:00.000;2004;6;1;1971-02-03 00:00:00.000;50;S;25001-50000;M;0;High School;Manual;0;1
1155,48;1;27181;France;FR;Europe;12839;IN;2003-12-29 00:00:00.000;2003;12;29;1970-05-19 00:00:00.000;51;S;25001-50000;M;2;Partial College;Clerical;1;0
1174,48;1;27182;France;FR;Europe;2916;IN;2003-12-26 00:00:00.000;2003;12;26;1970-08-25 00:00:00.000;51;M;25001-50000;M;2;Partial College;Clerical;1;0
1147,77;1;27183;Germany;DE;Europe;8299;IN;2003-12-05 00:00:00.000;2003;12;5;1971-05-09 00:00:00.000;50;S;25001-50000;M;2;Partial College;Clerical;1;1
588,96;1;27185;United Kingdom;GB;Europe;9887;IN;2004-05-11 00:00:00.000;2004;5;11;1971-10-19 00:00:00.000;50;S;25001-50000;F;2;Partial College;Clerical;0;2
600,46;1;27186;United Kingdom;GB;Europe;19830;IN;2004-05-12 00:00:00.000;2004;5;12;1971-01-04 00:00:00.000;50;S;25001-50000;F;2;Partial College;Clerical;0;2
2049,0982;1;27193;Southwest;US;North America;18669;IN;2003-04-02 00:00:00.000;2003;4;2;1974-05-18 00:00:00.000;47;S;25001-50000;M;0;Graduate Degree;Skilled Manual;1;0
4455,4896;1;27195;Southwest;US;North America;15866;IN;2003-04-14 00:00:00.000;2003;4;14;1931-12-10 00:00:00.000;90;M;75001-100000;M;5;Graduate Degree;Skilled Manual;1;0
4468,1582;1;27199;Northwest;US;North America;17064;IN;2003-04-02 00:00:00.000;2003;4;2;1966-03-18 00:00:00.000;55;M;75001-100000;M;0;Graduate Degree;Skilled Manual;1;0
4492,6482;1;27201;Northwest;US;North America;17322;IN;2003-04-05 00:00:00.000;2003;4;5;1966-12-07 00:00:00.000;55;M;75001-100000;M;0;Graduate Degree;Skilled Manual;1;0
2049,0982;1;27205;Southwest;US;North America;8813;IN;2003-04-26 00:00:00.000;2003;4;26;1954-10-01 00:00:00.000;67;M;25001-50000;F;1;High School;Clerical;1;1
2071,4196;1;27206;Southwest;US;North America;4666;IN;2003-04-16 00:00:00.000;2003;4;16;1954-09-21 00:00:00.000;67;M;25001-50000;M;1;Partial College;Clerical;1;1
2071,4196;1;27211;Northwest;US;North America;15991;IN;2003-04-11 00:00:00.000;2003;4;11;1955-10-12 00:00:00.000;66;M;25001-50000;M;1;High School;Clerical;1;1
2071,4196;1;27212;Southwest;US;North America;9553;IN;2003-04-15 00:00:00.000;2003;4;15;1955-10-17 00:00:00.000;66;M;25001-50000;F;1;High School;Clerical;0;1
2049,0982;1;27226;Northwest;US;North America;6226;IN;2003-04-08 00:00:00.000;2003;4;8;1958-07-05 00:00:00.000;63;M;25001-50000;M;2;High School;Skilled Manual;1;2
2071,4196;1;27227;Southwest;US;North America;13010;IN;2003-04-25 00:00:00.000;2003;4;25;1958-03-07 00:00:00.000;63;S;25001-50000;F;2;High School;Skilled Manual;0;2
2071,4196;1;27228;Northwest;US;North America;10987;IN;2003-04-12 00:00:00.000;2003;4;12;1958-03-20 00:00:00.000;63;M;25001-50000;F;1;Partial College;Clerical;1;1
2049,0982;1;27231;Southwest;US;North America;6820;IN;2003-04-07 00:00:00.000;2003;4;7;1959-02-28 00:00:00.000;62;S;25001-50000;M;2;Partial College;Clerical;1;1
2049,0982;1;27232;Northwest;US;North America;18623;IN;2003-04-13 00:00:00.000;2003;4;13;1959-11-18 00:00:00.000;62;S;25001-50000;M;2;Partial College;Clerical;0;1
2071,4196;1;27234;Northwest;US;North America;5840;IN;2003-04-14 00:00:00.000;2003;4;14;1959-03-16 00:00:00.000;62;S;25001-50000;M;2;Partial College;Clerical;1;1
2049,0982;1;27235;Northwest;US;North America;6179;IN;2003-04-24 00:00:00.000;2003;4;24;1959-02-16 00:00:00.000;62;S;25001-50000;M;2;Partial College;Clerical;0;1
2071,4196;1;27239;Southwest;US;North America;6108;IN;2003-04-19 00:00:00.000;2003;4;19;1959-02-03 00:00:00.000;62;S;25001-50000;M;2;Partial College;Clerical;0;1
2049,0982;1;27240;Northwest;US;North America;14685;IN;2003-04-11 00:00:00.000;2003;4;11;1972-05-28 00:00:00.000;49;S;25001-50000;M;4;Partial College;Clerical;1;1
782,99;1;27242;Canada;CA;North America;6068;IN;2002-12-26 00:00:00.000;2002;12;26;1973-06-19 00:00:00.000;48;M;25001-50000;M;0;Graduate Degree;Skilled Manual;1;0
4587,9596;1;27250;Northwest;US;North America;7586;IN;2003-04-28 00:00:00.000;2003;4;28;1971-08-09 00:00:00.000;50;M;50001-75000;F;1;Graduate Degree;Skilled Manual;1;0
2049,0982;1;27251;Southwest;US;North America;3522;IN;2003-04-05 00:00:00.000;2003;4;5;1971-03-07 00:00:00.000;50;M;25001-50000;F;1;Graduate Degree;Skilled Manual;1;0
782,99;1;27252;Canada;CA;North America;9451;IN;2002-12-29 00:00:00.000;2002;12;29;1971-07-17 00:00:00.000;50;M;25001-50000;F;1;Graduate Degree;Skilled Manual;1;0
782,99;1;27253;Canada;CA;North America;5630;IN;2002-12-29 00:00:00.000;2002;12;29;1972-04-15 00:00:00.000;49;M;25001-50000;M;1;Graduate Degree;Skilled Manual;1;0
2049,0982;1;27254;Northwest;US;North America;6725;IN;2003-04-23 00:00:00.000;2003;4;23;1972-10-12 00:00:00.000;49;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;0
2049,0982;1;27255;Northwest;US;North America;14626;IN;2003-04-13 00:00:00.000;2003;4;13;1972-06-10 00:00:00.000;49;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;0
2071,4196;1;27256;Northwest;US;North America;17268;IN;2003-04-24 00:00:00.000;2003;4;24;1972-07-26 00:00:00.000;49;M;50001-75000;M;1;Graduate Degree;Skilled Manual;1;0
2071,4196;1;27257;Southwest;US;North America;9847;IN;2003-04-30 00:00:00.000;2003;4;30;1972-03-19 00:00:00.000;49;S;50001-75000;F;1;Graduate Degree;Skilled Manual;0;0
2071,4196;1;27258;Southwest;US;North America;6763;IN;2003-05-06 00:00:00.000;2003;5;6;1972-08-05 00:00:00.000;49;S;50001-75000;M;1;Graduate Degree;Professional;0;0
782,99;1;27259;Canada;CA;North America;7683;IN;2002-12-20 00:00:00.000;2002;12;20;1970-02-28 00:00:00.000;51;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;0
2049,0982;1;27260;Southwest;US;North America;17818;IN;2003-05-05 00:00:00.000;2003;5;5;1970-03-05 00:00:00.000;51;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;1
2049,0982;1;27261;Northwest;US;North America;12760;IN;2003-05-22 00:00:00.000;2003;5;22;1970-07-18 00:00:00.000;51;M;25001-50000;M;1;Bachelors ;Skilled Manual;0;1
2049,0982;1;27262;Northwest;US;North America;10098;IN;2003-05-26 00:00:00.000;2003;5;26;1970-10-04 00:00:00.000;51;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;1
2049,0982;1;27263;Southwest;US;North America;5523;IN;2003-05-04 00:00:00.000;2003;5;4;1970-07-28 00:00:00.000;51;M;50001-75000;M;1;Graduate Degree;Professional;1;0
2071,4196;1;27264;Northwest;US;North America;18706;IN;2003-05-20 00:00:00.000;2003;5;20;1969-11-04 00:00:00.000;52;S;50001-75000;M;2;Bachelors ;Skilled Manual;1;0
782,99;1;27265;Canada;CA;North America;11227;IN;2002-12-05 00:00:00.000;2002;12;5;1969-09-08 00:00:00.000;52;S;50001-75000;F;2;Bachelors ;Skilled Manual;0;0
2071,4196;1;27266;Southwest;US;North America;7382;IN;2003-05-06 00:00:00.000;2003;5;6;1969-09-13 00:00:00.000;52;S;50001-75000;F;2;Bachelors ;Skilled Manual;0;0
782,99;1;27267;Canada;CA;North America;12229;IN;2003-02-15 00:00:00.000;2003;2;15;1969-08-24 00:00:00.000;52;S;50001-75000;F;2;Bachelors ;Skilled Manual;0;0
2049,0982;1;27268;Southwest;US;North America;6153;IN;2003-05-08 00:00:00.000;2003;5;8;1969-02-15 00:00:00.000;52;S;50001-75000;F;2;Bachelors ;Skilled Manual;1;0
2049,0982;1;27269;Northwest;US;North America;11840;IN;2003-05-14 00:00:00.000;2003;5;14;1969-03-16 00:00:00.000;52;S;50001-75000;F;1;Graduate Degree;Professional;0;0
782,99;1;27270;Canada;CA;North America;15765;IN;2003-03-24 00:00:00.000;2003;3;24;1971-06-15 00:00:00.000;50;M;50001-75000;M;1;Graduate Degree;Professional;1;0
2071,4196;1;27271;Northwest;US;North America;3620;IN;2003-05-27 00:00:00.000;2003;5;27;1971-09-13 00:00:00.000;50;M;50001-75000;F;1;Graduate Degree;Professional;1;0
2049,0982;1;27272;Northwest;US;North America;5923;IN;2003-05-12 00:00:00.000;2003;5;12;1971-04-27 00:00:00.000;50;M;50001-75000;M;1;Graduate Degree;Professional;1;0
4490,4796;1;27273;Southwest;US;North America;4611;IN;2003-05-08 00:00:00.000;2003;5;8;1971-03-15 00:00:00.000;50;S;50001-75000;M;3;Graduate Degree;Professional;0;0
4468,1582;1;27274;Southwest;US;North America;15338;IN;2003-05-26 00:00:00.000;2003;5;26;1971-04-03 00:00:00.000;50;S;50001-75000;M;3;Graduate Degree;Professional;0;0
2049,0982;1;27275;Southwest;US;North America;12910;IN;2003-05-31 00:00:00.000;2003;5;31;1969-04-08 00:00:00.000;52;M;50001-75000;M;1;Graduate Degree;Professional;1;0
2049,0982;1;27276;Southwest;US;North America;7839;IN;2003-05-26 00:00:00.000;2003;5;26;1969-01-16 00:00:00.000;52;S;50001-75000;F;1;Graduate Degree;Professional;1;0
2071,4196;1;27277;Southwest;US;North America;13493;IN;2003-05-29 00:00:00.000;2003;5;29;1969-12-12 00:00:00.000;52;M;50001-75000;M;1;Graduate Degree;Professional;0;0
4490,4796;1;27279;Northwest;US;North America;7908;IN;2003-05-20 00:00:00.000;2003;5;20;1968-07-15 00:00:00.000;53;S;50001-75000;F;2;Bachelors ;Skilled Manual;1;0
4447,1482;1;27280;Southwest;US;North America;17406;IN;2003-05-12 00:00:00.000;2003;5;12;1968-03-07 00:00:00.000;53;M;50001-75000;F;2;Bachelors ;Skilled Manual;1;1
4540,4696;1;27281;Southeast;US;North America;11519;IN;2003-05-29 00:00:00.000;2003;5;29;1968-11-21 00:00:00.000;53;S;50001-75000;F;2;Bachelors ;Skilled Manual;0;1
782,99;1;27285;Canada;CA;North America;18286;IN;2003-03-21 00:00:00.000;2003;3;21;1970-09-19 00:00:00.000;51;S;50001-75000;M;1;Graduate Degree;Professional;1;0
2071,4196;1;27286;Central;US;North America;20385;IN;2003-05-24 00:00:00.000;2003;5;24;1970-11-24 00:00:00.000;51;S;50001-75000;M;1;Graduate Degree;Professional;0;0
4484,4796;1;27287;Southwest;US;North America;16560;IN;2003-05-26 00:00:00.000;2003;5;26;1970-02-27 00:00:00.000;51;M;50001-75000;M;4;Graduate Degree;Professional;0;0
4442,1582;1;27288;Southwest;US;North America;20027;IN;2003-05-14 00:00:00.000;2003;5;14;1970-09-21 00:00:00.000;51;S;50001-75000;F;4;Graduate Degree;Professional;0;0
2071,4196;1;27289;Southwest;US;North America;3668;IN;2003-05-02 00:00:00.000;2003;5;2;1967-04-04 00:00:00.000;54;S;25001-50000;F;2;Bachelors ;Skilled Manual;1;1
4455,4896;1;27291;Northwest;US;North America;16018;IN;2003-05-01 00:00:00.000;2003;5;1;1966-07-25 00:00:00.000;55;S;75001-100000;M;3;Bachelors ;Skilled Manual;0;1
